x,y,MIN_REL_HUMIDITY,STATION_NAME,TOTAL_RAIN_FLAG,LOCAL_DATE,LOCAL_MONTH,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,CLIMATE_IDENTIFIER,DIRECTION_MAX_GUST_FLAG,ID,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,TOTAL_SNOW,PROVINCE_CODE,TOTAL_SNOW_FLAG,DIRECTION_MAX_GUST,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,LOCAL_DAY,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_RAIN,LOCAL_YEAR,COOLING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,MAX_REL_HUMIDITY,MIN_TEMPERATURE
-114.02027777777778,51.11388888888889,24,CALGARY INT'L A,,2004-11-01 00:00:00,11,0,,3031093,,3031093.2004.11.1,,,6.1,0,0,AB,,0,,,0,1,,,0,2004,,0,,-1.1,,19.1,69,-8.2
-114.02027777777778,51.11388888888889,39,CALGARY INT'L A,,2004-11-02 00:00:00,11,0,,3031093,,3031093.2004.11.2,,,10.3,0,0,AB,,0,,,0,2,,,0,2004,,0,,4.3,,13.7,64,-1.7
-114.02027777777778,51.11388888888889,23,CALGARY INT'L A,,2004-11-03 00:00:00,11,0,,3031093,E,3031093.2004.11.3,,,7.3,48,0.4,AB,,27,T,,0.4,3,,,0,2004,,0,,1.3,E,16.7,77,-4.7
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,,2004-11-04 00:00:00,11,0,,3031093,E,3031093.2004.11.4,,,10.9,67,0,AB,,27,,,0,4,,,0,2004,,0,,5.5,E,12.5,41,0
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,,2004-11-05 00:00:00,11,0,,3031093,E,3031093.2004.11.5,,,15.7,57,0,AB,,25,,,0,5,,,0,2004,,0,,9.9,E,8.1,45,4
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2004-11-06 00:00:00,11,0,,3031093,E,3031093.2004.11.6,,,12.1,57,0,AB,T,2,,,0.4,6,,,0.4,2004,,0,,5.1,E,12.9,83,-1.9
-114.02027777777778,51.11388888888889,60,CALGARY INT'L A,T,2004-11-07 00:00:00,11,0,,3031093,,3031093.2004.11.7,,,-0.9,0,0,AB,T,0,,,0,7,T,,0,2004,,0,,-1.7,,19.7,86,-2.4
-114.02027777777778,51.11388888888889,37,CALGARY INT'L A,T,2004-11-08 00:00:00,11,0,,3031093,E,3031093.2004.11.8,,,17.7,69,0,AB,,27,T,,0,8,T,,0,2004,,0,,8.2,E,9.8,86,-1.4
-114.02027777777778,51.11388888888889,41,CALGARY INT'L A,,2004-11-09 00:00:00,11,0,,3031093,E,3031093.2004.11.9,,,12.3,48,0,AB,,35,,,0.4,9,,,0.4,2004,,0,,7.2,E,10.8,100,2.1
-114.02027777777778,51.11388888888889,75,CALGARY INT'L A,,2004-11-10 00:00:00,11,0,,3031093,E,3031093.2004.11.10,,,2.7,33,0,AB,T,18,,,0.4,10,,,0.4,2004,,0,,-0.6,E,18.6,94,-3.9
-114.02027777777778,51.11388888888889,31,CALGARY INT'L A,,2004-11-11 00:00:00,11,0,,3031093,,3031093.2004.11.11,,,10.1,0,0,AB,,0,,,0,11,,,0,2004,,0,,2.5,,15.5,96,-5.1
-114.02027777777778,51.11388888888889,30,CALGARY INT'L A,,2004-11-12 00:00:00,11,0,,3031093,,3031093.2004.11.12,,,10.6,0,0,AB,,0,,,0,12,,,0,2004,,0,,2.7,,15.3,79,-5.3
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,,2004-11-13 00:00:00,11,0,,3031093,,3031093.2004.11.13,,,15,0,0,AB,,0,,,0,13,,,0,2004,,0,,5.1,,12.9,69,-4.9
-114.02027777777778,51.11388888888889,39,CALGARY INT'L A,,2004-11-14 00:00:00,11,0,,3031093,E,3031093.2004.11.14,,,10,33,0,AB,,21,,,0,14,,,0,2004,,0,,2.5,E,15.5,85,-5.1
-114.02027777777778,51.11388888888889,30,CALGARY INT'L A,,2004-11-15 00:00:00,11,0,,3031093,E,3031093.2004.11.15,,,16.7,50,0,AB,,23,,,0,15,,,0,2004,,0,,8.3,E,9.7,83,-0.2
-114.02027777777778,51.11388888888889,37,CALGARY INT'L A,,2004-11-16 00:00:00,11,0,,3031093,,3031093.2004.11.16,,,9.1,0,0,AB,,0,,,0,16,,,0,2004,,0,,3,,15,86,-3.1
-114.02027777777778,51.11388888888889,23,CALGARY INT'L A,,2004-11-17 00:00:00,11,0,,3031093,E,3031093.2004.11.17,,,7.9,44,0,AB,,27,,,0,17,,,0,2004,,0,,1.5,E,16.5,65,-4.9
-114.02027777777778,51.11388888888889,31,CALGARY INT'L A,,2004-11-18 00:00:00,11,0,,3031093,E,3031093.2004.11.18,,,10.4,35,0,AB,,32,,,0,18,,,0,2004,,0,,1.3,E,16.7,69,-7.9
-114.02027777777778,51.11388888888889,55,CALGARY INT'L A,,2004-11-19 00:00:00,11,0,,3031093,,3031093.2004.11.19,,,1.2,0,0.4,AB,,0,,,0.2,19,,,0,2004,,0,,-2.4,,20.4,91,-5.9
-114.02027777777778,51.11388888888889,36,CALGARY INT'L A,,2004-11-20 00:00:00,11,0,,3031093,E,3031093.2004.11.20,,,3.7,32,0,AB,,28,T,,0,20,,,0,2004,,0,,-0.7,E,18.7,88,-5.1
-114.02027777777778,51.11388888888889,31,CALGARY INT'L A,,2004-11-21 00:00:00,11,0,,3031093,E,3031093.2004.11.21,,,9.9,59,0,AB,,27,,,0,21,,,0,2004,,0,,5.5,E,12.5,55,1.1
-114.02027777777778,51.11388888888889,58,CALGARY INT'L A,,2004-11-22 00:00:00,11,0,,3031093,E,3031093.2004.11.22,,,6.2,57,2,AB,,35,T,,1.2,22,,,0,2004,,0,,-1.4,E,19.4,92,-8.9
-114.02027777777778,51.11388888888889,52,CALGARY INT'L A,,2004-11-23 00:00:00,11,0,,3031093,,3031093.2004.11.23,,,0.6,0,0,AB,,0,,,0,23,,,0,2004,,0,,-6.7,,24.7,85,-14
-114.02027777777778,51.11388888888889,46,CALGARY INT'L A,,2004-11-24 00:00:00,11,0,,3031093,,3031093.2004.11.24,,,7.4,0,0,AB,,0,,,0,24,,,0,2004,,1,,-0.9,,18.9,87,-9.1
-114.02027777777778,51.11388888888889,41,CALGARY INT'L A,T,2004-11-25 00:00:00,11,0,,3031093,E,3031093.2004.11.25,,,6.5,50,0,AB,T,36,T,,0,25,T,,0,2004,,0,,0.2,E,17.8,86,-6.1
-114.02027777777778,51.11388888888889,24,CALGARY INT'L A,,2004-11-26 00:00:00,11,0,,3031093,E,3031093.2004.11.26,,,3,33,0,AB,,33,,,0,26,,,0,2004,,0,,-1.5,E,19.5,81,-6
-114.02027777777778,51.11388888888889,42,CALGARY INT'L A,,2004-11-27 00:00:00,11,0,,3031093,,3031093.2004.11.27,,,-0.9,0,0.4,AB,,0,,,0.4,27,,,0,2004,,0,,-5.7,,23.7,83,-10.5
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2004-11-28 00:00:00,11,0,,3031093,E,3031093.2004.11.28,,,0.8,33,0,AB,T,27,T,,0,28,T,,0,2004,,0,,-5.1,E,23.1,83,-11
-114.02027777777778,51.11388888888889,19,CALGARY INT'L A,,2004-11-29 00:00:00,11,0,,3031093,E,3031093.2004.11.29,,,6.9,52,0,AB,,26,T,,0,29,,,0,2004,,0,,0.6,E,17.4,53,-5.8
-114.02027777777778,51.11388888888889,29,CALGARY INT'L A,,2004-11-30 00:00:00,11,0,,3031093,E,3031093.2004.11.30,,,4.6,48,0,AB,,27,,,0,30,,,0,2004,,0,,1.3,E,16.7,40,-2.1
-114.02027777777778,51.11388888888889,30,CALGARY INT'L A,,2004-12-01 00:00:00,12,0,,3031093,E,3031093.2004.12.1,,,5.1,33,0,AB,,27,,,0,1,,,0,2004,,0,,1,E,17,46,-3.2
-114.02027777777778,51.11388888888889,30,CALGARY INT'L A,,2004-12-02 00:00:00,12,0,,3031093,E,3031093.2004.12.2,,,9.4,70,0,AB,,27,,,0,2,,,0,2004,,0,,5.1,E,12.9,47,0.7
-114.02027777777778,51.11388888888889,28,CALGARY INT'L A,,2004-12-03 00:00:00,12,0,,3031093,E,3031093.2004.12.3,,,11.8,82,0,AB,,26,,,0,3,,,0,2004,,0,,6.7,E,11.3,57,1.6
-114.02027777777778,51.11388888888889,56,CALGARY INT'L A,,2004-12-04 00:00:00,12,0,,3031093,E,3031093.2004.12.4,,,2.3,33,4.4,AB,,9,T,,3.8,4,,,0,2004,,0,,-4.5,E,22.5,90,-11.3
-114.02027777777778,51.11388888888889,78,CALGARY INT'L A,,2004-12-05 00:00:00,12,0,,3031093,,3031093.2004.12.5,,,-11.2,0,3.8,AB,,0,,,1,5,,,0,2004,,6,,-13.8,,31.8,86,-16.3
-114.02027777777778,51.11388888888889,77,CALGARY INT'L A,,2004-12-06 00:00:00,12,0,,3031093,,3031093.2004.12.6,,,-16,0,0,AB,T,0,,,0,6,T,,0,2004,,7,,-18,,36,85,-19.9
-114.02027777777778,51.11388888888889,78,CALGARY INT'L A,,2004-12-07 00:00:00,12,0,,3031093,,3031093.2004.12.7,,,-16,0,0.2,AB,,0,,,0,7,T,,0,2004,,7,,-17.8,,35.8,84,-19.6
-114.02027777777778,51.11388888888889,83,CALGARY INT'L A,,2004-12-08 00:00:00,12,0,,3031093,,3031093.2004.12.8,,,-13.4,0,0.4,AB,,0,,,0,8,T,,0,2004,,5,,-15.5,,33.5,85,-17.5
-114.02027777777778,51.11388888888889,42,CALGARY INT'L A,,2004-12-09 00:00:00,12,0,,3031093,,3031093.2004.12.9,,,4.2,0,0,AB,T,0,,,0,9,T,,0,2004,,5,,-6.5,,24.5,86,-17.1
-114.02027777777778,51.11388888888889,46,CALGARY INT'L A,,2004-12-10 00:00:00,12,0,,3031093,E,3031093.2004.12.10,,,10,56,0,AB,,25,,,0,10,,,0,2004,,3,,2.5,E,15.5,79,-5
-114.02027777777778,51.11388888888889,59,CALGARY INT'L A,T,2004-12-11 00:00:00,12,0,,3031093,E,3031093.2004.12.11,,,8.4,72,0.8,AB,,36,T,,0.4,11,,,0,2004,,0,,2.3,E,15.7,86,-3.8
-114.02027777777778,51.11388888888889,37,CALGARY INT'L A,,2004-12-12 00:00:00,12,0,,3031093,,3031093.2004.12.12,,,1.4,0,0,AB,,0,T,,0,12,,,0,2004,,0,,-4.5,,22.5,78,-10.3
-114.02027777777778,51.11388888888889,47,CALGARY INT'L A,,2004-12-13 00:00:00,12,0,,3031093,,3031093.2004.12.13,,,2.5,0,0,AB,,0,T,,0,13,,,0,2004,,0,,-4.6,,22.6,75,-11.6
-114.02027777777778,51.11388888888889,39,CALGARY INT'L A,,2004-12-14 00:00:00,12,0,,3031093,E,3031093.2004.12.14,,,9.3,39,0,AB,,27,T,,0,14,,,0,2004,,0,,3.1,E,14.9,65,-3.2
-114.02027777777778,51.11388888888889,43,CALGARY INT'L A,,2004-12-15 00:00:00,12,0,,3031093,E,3031093.2004.12.15,,,7.6,37,0,AB,,27,,,0,15,,,0,2004,,0,,1.2,E,16.8,83,-5.3
-114.02027777777778,51.11388888888889,33,CALGARY INT'L A,,2004-12-16 00:00:00,12,0,,3031093,E,3031093.2004.12.16,,,10.4,63,0,AB,,27,,,0,16,,,0,2004,,0,,1.5,E,16.5,82,-7.4
-114.02027777777778,51.11388888888889,21,CALGARY INT'L A,,2004-12-17 00:00:00,12,0,,3031093,E,3031093.2004.12.17,,,10.3,57,0,AB,,27,,,0,17,,,0,2004,,0,,4.5,E,13.5,46,-1.3
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2004-12-18 00:00:00,12,0,,3031093,E,3031093.2004.12.18,,,10.6,46,0,AB,,26,,,0,18,,,0,2004,,0,,2.3,E,15.7,68,-6.1
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,T,2004-12-19 00:00:00,12,0,,3031093,E,3031093.2004.12.19,,,13.4,78,0,AB,T,26,,,0,19,T,,0,2004,,0,,5.3,E,12.7,80,-2.9
-114.02027777777778,51.11388888888889,31,CALGARY INT'L A,,2004-12-20 00:00:00,12,0,,3031093,E,3031093.2004.12.20,,,2,44,0.2,AB,,28,,,0.2,20,,,0,2004,,0,,-1.8,E,19.8,84,-5.5
-114.02027777777778,51.11388888888889,78,CALGARY INT'L A,,2004-12-21 00:00:00,12,0,,3031093,E,3031093.2004.12.21,,,-4.3,39,1,AB,,2,,,0.6,21,,,0,2004,,1,,-8.3,E,26.3,88,-12.2
-114.02027777777778,51.11388888888889,72,CALGARY INT'L A,,2004-12-22 00:00:00,12,0,,3031093,E,3031093.2004.12.22,,,-6.3,33,0.2,AB,,36,,,0.2,22,,,0,2004,,1,,-13.8,E,31.8,86,-21.2
-114.02027777777778,51.11388888888889,37,CALGARY INT'L A,,2004-12-23 00:00:00,12,0,,3031093,E,3031093.2004.12.23,,,4.7,32,1,AB,,26,,,0.5,23,,,0,2004,,2,,-7.7,E,25.7,84,-20
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2004-12-24 00:00:00,12,0,,3031093,E,3031093.2004.12.24,,,9.8,52,0,AB,,27,,,0,24,,,0,2004,,1,,5.9,E,12.1,44,1.9
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2004-12-25 00:00:00,12,0,,3031093,,3031093.2004.12.25,,,4.6,0,3.4,AB,,0,,,3.2,25,,,0,2004,,0,,-0.2,,18.2,88,-4.9
-114.02027777777778,51.11388888888889,70,CALGARY INT'L A,,2004-12-26 00:00:00,12,0,,3031093,E,3031093.2004.12.26,,,-4.8,56,2.4,AB,,36,,,2,26,,,0,2004,,5,,-13.1,E,31.1,83,-21.4
-114.02027777777778,51.11388888888889,41,CALGARY INT'L A,,2004-12-27 00:00:00,12,0,,3031093,,3031093.2004.12.27,,,3.9,0,0,AB,,0,,,0,27,,,0,2004,,3,,-8.8,,26.8,84,-21.5
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,,2004-12-28 00:00:00,12,0,,3031093,E,3031093.2004.12.28,,,8.3,35,0,AB,,26,,,0,28,,,0,2004,,2,,-0.7,E,18.7,66,-9.7
-114.02027777777778,51.11388888888889,58,CALGARY INT'L A,,2004-12-29 00:00:00,12,0,,3031093,E,3031093.2004.12.29,,,-2.1,63,0.4,AB,,34,,,0.4,29,,,0,2004,,1,,-7.2,E,25.2,78,-12.2
-114.02027777777778,51.11388888888889,71,CALGARY INT'L A,,2004-12-30 00:00:00,12,0,,3031093,E,3031093.2004.12.30,,,-11.8,57,2.4,AB,,35,,,1.6,30,,,0,2004,,2,,-16.5,E,34.5,80,-21.2
-114.02027777777778,51.11388888888889,61,CALGARY INT'L A,,2004-12-31 00:00:00,12,0,,3031093,,3031093.2004.12.31,,,-21.2,0,0.4,AB,,0,,,0.4,31,,,0,2004,,4,,-23.2,,41.2,79,-25.1
-114.02027777777778,51.11388888888889,65,CALGARY INT'L A,,2005-01-01 00:00:00,1,0,,3031093,,3031093.2005.1.1,,,-20.5,0,3,AB,,0,,,2.4,1,,,0,2005,,5,,-22,,40,73,-23.5
-114.02027777777778,51.11388888888889,51,CALGARY INT'L A,,2005-01-02 00:00:00,1,0,,3031093,,3031093.2005.1.2,,,-15.4,0,0,AB,T,0,,,0,2,T,,0,2005,,6,,-19.7,,37.7,73,-23.9
-114.02027777777778,51.11388888888889,58,CALGARY INT'L A,,2005-01-03 00:00:00,1,0,,3031093,,3031093.2005.1.3,,,-13.3,0,0.4,AB,,0,,,0.2,3,,,0,2005,,6,,-19.8,,37.8,77,-26.3
-114.02027777777778,51.11388888888889,67,CALGARY INT'L A,,2005-01-04 00:00:00,1,0,,3031093,,3031093.2005.1.4,,,-15,0,0,AB,,0,,,0,4,,,0,2005,,5,,-20.8,,38.8,78,-26.5
-114.02027777777778,51.11388888888889,48,CALGARY INT'L A,,2005-01-05 00:00:00,1,0,,3031093,,3031093.2005.1.5,,,-2.8,0,0,AB,,0,,,0,5,,,0,2005,,5,,-12.6,,30.6,74,-22.3
-114.02027777777778,51.11388888888889,50,CALGARY INT'L A,,2005-01-06 00:00:00,1,0,,3031093,E,3031093.2005.1.6,,,0.2,65,5.8,AB,,1,,,2.8,6,,,0,2005,,4,,-6.7,E,24.7,86,-13.5
-114.02027777777778,51.11388888888889,79,CALGARY INT'L A,,2005-01-07 00:00:00,1,0,,3031093,,3031093.2005.1.7,,,-13.5,0,1.4,AB,,0,,,1,7,,,0,2005,,6,,-16.2,,34.2,84,-18.9
-114.02027777777778,51.11388888888889,75,CALGARY INT'L A,,2005-01-08 00:00:00,1,0,,3031093,E,3031093.2005.1.8,,,-17.4,32,4.8,AB,,34,,,3.2,8,,,0,2005,,7,,-18.8,E,36.8,82,-20.1
-114.02027777777778,51.11388888888889,63,CALGARY INT'L A,,2005-01-09 00:00:00,1,0,,3031093,,3031093.2005.1.9,,,-19.7,0,0,AB,T,0,,,0,9,T,,0,2005,,8,,-24.5,,42.5,90,-29.2
-114.02027777777778,51.11388888888889,64,CALGARY INT'L A,,2005-01-10 00:00:00,1,0,,3031093,,3031093.2005.1.10,,,-9.2,0,0,AB,,0,,,0,10,,,0,2005,,7,,-17.6,,35.6,86,-25.9
-114.02027777777778,51.11388888888889,51,CALGARY INT'L A,,2005-01-11 00:00:00,1,0,,3031093,E,3031093.2005.1.11,,,-5.4,44,0,AB,,26,,,0,11,,,0,2005,,7,,-12.9,E,30.9,79,-20.4
-114.02027777777778,51.11388888888889,40,CALGARY INT'L A,,2005-01-12 00:00:00,1,0,,3031093,E,3031093.2005.1.12,,,-5.4,72,1.2,AB,,36,,,0.6,12,,,0,2005,,5,,-19.5,E,37.5,79,-33.6
-114.02027777777778,51.11388888888889,42,CALGARY INT'L A,,2005-01-13 00:00:00,1,0,,3031093,,3031093.2005.1.13,,,-21.6,0,0,AB,T,0,,,0,13,T,,0,2005,,5,,-28.3,,46.3,72,-35
-114.02027777777778,51.11388888888889,43,CALGARY INT'L A,,2005-01-14 00:00:00,1,0,,3031093,,3031093.2005.1.14,,,-19.8,0,0,AB,,0,,,0,14,,,0,2005,,4,,-26.2,,44.2,68,-32.5
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2005-01-15 00:00:00,1,0,,3031093,,3031093.2005.1.15,,,-13.4,0,0,AB,,0,,,0,15,,,0,2005,,3,,-22.4,,40.4,69,-31.4
-114.02027777777778,51.11388888888889,43,CALGARY INT'L A,,2005-01-16 00:00:00,1,0,,3031093,,3031093.2005.1.16,,,-0.2,0,0,AB,,0,,,0,16,,,0,2005,,3,,-11.5,,29.5,70,-22.8
-114.02027777777778,51.11388888888889,47,CALGARY INT'L A,,2005-01-17 00:00:00,1,0,,3031093,E,3031093.2005.1.17,,,8,33,0,AB,,26,,,0,17,,,0,2005,,2,,1.8,E,16.2,65,-4.4
-114.02027777777778,51.11388888888889,48,CALGARY INT'L A,,2005-01-18 00:00:00,1,0,,3031093,E,3031093.2005.1.18,,,8.3,48,0,AB,,28,,,0,18,,,0,2005,,1,,2.8,E,15.2,91,-2.8
-114.02027777777778,51.11388888888889,49,CALGARY INT'L A,,2005-01-19 00:00:00,1,0,,3031093,E,3031093.2005.1.19,,,10.7,63,0,AB,,27,T,,0,19,,,0,2005,,0,,2.5,E,15.5,90,-5.7
-114.02027777777778,51.11388888888889,65,CALGARY INT'L A,,2005-01-20 00:00:00,1,0,,3031093,E,3031093.2005.1.20,,,6,39,0,AB,T,36,T,,0,20,T,,0,2005,,0,,0.9,E,17.1,89,-4.3
-114.02027777777778,51.11388888888889,75,CALGARY INT'L A,,2005-01-21 00:00:00,1,0,,3031093,E,3031093.2005.1.21,,,-3.3,63,0,AB,T,35,T,,0,21,T,,0,2005,,0,,-8.4,E,26.4,84,-13.5
-114.02027777777778,51.11388888888889,49,CALGARY INT'L A,,2005-01-22 00:00:00,1,0,,3031093,E,3031093.2005.1.22,,,10.3,32,0,AB,T,16,T,,0,22,T,,0,2005,,0,,-0.8,E,18.8,85,-11.9
-114.02027777777778,51.11388888888889,49,CALGARY INT'L A,,2005-01-23 00:00:00,1,0,,3031093,E,3031093.2005.1.23,,,12,48,0,AB,,24,T,,0,23,,,0,2005,,0,,8.1,E,9.9,68,4.1
-114.02027777777778,51.11388888888889,39,CALGARY INT'L A,,2005-01-24 00:00:00,1,0,,3031093,E,3031093.2005.1.24,,,13,44,0,AB,,26,T,,0,24,,,0,2005,,0,,6.8,E,11.2,73,0.6
-114.02027777777778,51.11388888888889,54,CALGARY INT'L A,,2005-01-25 00:00:00,1,0,,3031093,,3031093.2005.1.25,,,4.4,0,0,AB,,0,,,0,25,,,0,2005,,0,,1.5,,16.5,81,-1.5
-114.02027777777778,51.11388888888889,82,CALGARY INT'L A,,2005-01-26 00:00:00,1,0,,3031093,,3031093.2005.1.26,,,-0.7,0,0,AB,T,0,,,0,26,T,,0,2005,,0,,-2.3,,20.3,89,-3.9
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2005-01-27 00:00:00,1,0,,3031093,E,3031093.2005.1.27,,,10.4,37,0,AB,,27,,,0,27,,,0,2005,,0,,3.1,E,14.9,87,-4.3
-114.02027777777778,51.11388888888889,67,CALGARY INT'L A,T,2005-01-28 00:00:00,1,0,,3031093,,3031093.2005.1.28,,,1.5,0,0,AB,,0,,,0,28,T,,0,2005,,0,,-2.3,,20.3,90,-6.1
-114.02027777777778,51.11388888888889,32,CALGARY INT'L A,T,2005-01-29 00:00:00,1,0,,3031093,,3031093.2005.1.29,,,9.5,0,0,AB,,0,,,0,29,T,,0,2005,,0,,1.2,,16.8,89,-7.1
-114.02027777777778,51.11388888888889,38,CALGARY INT'L A,,2005-01-30 00:00:00,1,0,,3031093,E,3031093.2005.1.30,,,6.7,35,0,AB,,27,,,0,30,,,0,2005,,0,,2.2,E,15.8,76,-2.3
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,,2005-01-31 00:00:00,1,0,,3031093,E,3031093.2005.1.31,,,12.9,44,0,AB,,27,,,0,31,,,0,2005,,0,,6.1,E,11.9,64,-0.7
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,T,2005-02-01 00:00:00,2,0,,3031093,E,3031093.2005.2.1,,,10,54,0,AB,,26,,,0,1,T,,0,2005,,0,,4,E,14,52,-2
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2005-02-02 00:00:00,2,0,,3031093,E,3031093.2005.2.2,,,14.4,37,0,AB,,24,,,0,2,,,0,2005,,0,,8.5,E,9.5,56,2.6
-114.02027777777778,51.11388888888889,25,CALGARY INT'L A,T,2005-02-03 00:00:00,2,0,,3031093,E,3031093.2005.2.3,,,15.3,52,0,AB,,28,,,0,3,T,,0,2005,,0,,7.7,E,10.3,96,0.1
-114.02027777777778,51.11388888888889,92,CALGARY INT'L A,T,2005-02-04 00:00:00,2,0,,3031093,,3031093.2005.2.4,,,0.2,0,3.4,AB,,0,T,,3.4,4,,,0,2005,,0,,-7.8,,25.8,100,-15.7
-114.02027777777778,51.11388888888889,87,CALGARY INT'L A,,2005-02-05 00:00:00,2,0,,3031093,,3031093.2005.2.5,,,-14.6,0,2,AB,,0,,,2,5,,,0,2005,,5,,-16.6,,34.6,94,-18.5
-114.02027777777778,51.11388888888889,76,CALGARY INT'L A,,2005-02-06 00:00:00,2,0,,3031093,,3031093.2005.2.6,,,-14.7,0,1.4,AB,,0,,,0.8,6,,,0,2005,,7,,-17.5,,35.5,99,-20.2
-114.02027777777778,51.11388888888889,71,CALGARY INT'L A,,2005-02-07 00:00:00,2,0,,3031093,,3031093.2005.2.7,,,-8.1,0,0,AB,T,0,,,0,7,T,,0,2005,,7,,-13.9,,31.9,94,-19.6
-114.02027777777778,51.11388888888889,57,CALGARY INT'L A,,2005-02-08 00:00:00,2,0,,3031093,,3031093.2005.2.8,,,1.3,0,0,AB,,0,,,0,8,,,0,2005,,6,,-6.5,,24.5,86,-14.3
-114.02027777777778,51.11388888888889,41,CALGARY INT'L A,,2005-02-09 00:00:00,2,0,,3031093,E,3031093.2005.2.9,,,6.3,50,0,AB,,26,,,0,9,,,0,2005,,6,,-0.9,E,18.9,72,-8
-114.02027777777778,51.11388888888889,33,CALGARY INT'L A,,2005-02-10 00:00:00,2,0,,3031093,E,3031093.2005.2.10,,,7.8,39,0,AB,,27,,,0,10,,,0,2005,,3,,3.5,E,14.5,47,-0.8
-114.02027777777778,51.11388888888889,24,CALGARY INT'L A,,2005-02-11 00:00:00,2,0,,3031093,E,3031093.2005.2.11,,,11.9,54,0,AB,,27,,,0,11,,,0,2005,,1,,3.3,E,14.7,83,-5.4
-114.02027777777778,51.11388888888889,24,CALGARY INT'L A,,2005-02-12 00:00:00,2,0,,3031093,E,3031093.2005.2.12,,,9,48,0,AB,,27,T,,0,12,,,0,2005,,0,,2.1,E,15.9,71,-4.8
-114.02027777777778,51.11388888888889,44,CALGARY INT'L A,,2005-02-13 00:00:00,2,0,,3031093,E,3031093.2005.2.13,,,4.9,39,2.2,AB,,36,T,,1.2,13,,,0,2005,,0,,-0.5,E,18.5,96,-5.8
-114.02027777777778,51.11388888888889,46,CALGARY INT'L A,,2005-02-14 00:00:00,2,0,,3031093,,3031093.2005.2.14,,,-2.6,0,1.8,AB,,0,,,1.8,14,,,0,2005,,4,,-6.6,,24.6,96,-10.6
-114.02027777777778,51.11388888888889,43,CALGARY INT'L A,,2005-02-15 00:00:00,2,0,,3031093,,3031093.2005.2.15,,,-1.8,0,0,AB,T,0,,,0,15,T,,0,2005,,4,,-8.2,,26.2,90,-14.6
-114.02027777777778,51.11388888888889,30,CALGARY INT'L A,,2005-02-16 00:00:00,2,0,,3031093,,3031093.2005.2.16,,,1.2,0,0,AB,,0,,,0,16,,,0,2005,,3,,-5.7,,23.7,79,-12.6
-114.02027777777778,51.11388888888889,37,CALGARY INT'L A,,2005-02-17 00:00:00,2,0,,3031093,,3031093.2005.2.17,,,1.2,0,0,AB,,0,,,0,17,,,0,2005,,2,,-3.9,,21.9,76,-9
-114.02027777777778,51.11388888888889,74,CALGARY INT'L A,,2005-02-18 00:00:00,2,0,,3031093,,3031093.2005.2.18,,,-2.5,0,0,AB,,0,,,0,18,,,0,2005,,2,,-7.3,,25.3,96,-12.1
-114.02027777777778,51.11388888888889,83,CALGARY INT'L A,,2005-02-19 00:00:00,2,0,,3031093,E,3031093.2005.2.19,,,-8.9,48,1.4,AB,,36,,,1.4,19,,,0,2005,,1,,-10.9,E,28.9,96,-12.8
-114.02027777777778,51.11388888888889,51,CALGARY INT'L A,,2005-02-20 00:00:00,2,0,,3031093,,3031093.2005.2.20,,,-0.9,0,0,AB,,0,,,0,20,,,0,2005,,4,,-9.5,,27.5,95,-18
-114.02027777777778,51.11388888888889,50,CALGARY INT'L A,,2005-02-21 00:00:00,2,0,,3031093,,3031093.2005.2.21,,,-0.1,0,0,AB,,0,,,0,21,,,0,2005,,3,,-7.3,,25.3,87,-14.5
-114.02027777777778,51.11388888888889,30,CALGARY INT'L A,,2005-02-22 00:00:00,2,0,,3031093,,3031093.2005.2.22,,,5,0,0,AB,,0,,,0,22,,,0,2005,,1,,-2.4,,20.4,76,-9.7
-114.02027777777778,51.11388888888889,27,CALGARY INT'L A,,2005-02-23 00:00:00,2,0,,3031093,,3031093.2005.2.23,,,9.9,0,0,AB,,0,T,,0,23,,,0,2005,,0,,1.5,,16.5,66,-6.9
